case_id,case_file,damage,n_damaged_stories,amplitude_g,frequency_hz,phase,noise_level,max_abs_accel,modal_periods
629,,"[0.0, 0.11773443072299992, 0.0, 0.053859449203421096]",2,0.12474740777118448,1.25216393932554,0.12021571016915521,0.2,3.0896913323342416,"[1.2794747290551438, 0.3843270618295234, 0.20045022087102166, 0.13536447203393373]"
630,,"[0.0, 0.0, 0.05656791198448752, 0.0]",1,0.20076267902289024,1.6850126005980832,0.39117038944746724,0.1,3.7890937758365086,"[1.2725236054307156, 0.3821870363456081, 0.19845178260692858, 0.13320704403893832]"
631,,"[0.30678898108044195, 0.0, 0.0, 0.0]",1,0.19691079892474483,1.2721117245708395,1.5446944503644804,0.0,3.871068301663881,"[1.3179470589803453, 0.39664977112130084, 0.2073126756455991, 0.13611905490080026]"
632,,"[0.0, 0.0, 0.0, 0.0]",0,0.1439056596278174,1.8696211279629276,3.131941859441521,0.05,2.395980000524698,"[1.2700425053309454, 0.3808910665053068, 0.19751950326624512, 0.13203631127589702]"
633,,"[0.0, 0.0, 0.0, 0.0]",0,0.22406723484742086,1.447902789988838,1.2775587889798317,0.1,3.8162438916577903,"[1.270042505330945, 0.38089106650530674, 0.19751950326624504, 0.13203631127589696]"
634,,"[0.0, 0.28701344679674334, 0.0, 0.0]",1,0.1317953639355402,1.8655276203537499,1.6807829447616587,0.1,2.215697422056732,"[1.2951660699137584, 0.3861670238034741, 0.2025148132146666, 0.13997836466623712]"
635,,"[0.0, 0.07610291455741854, 0.0, 0.0]",1,0.08667141862106507,1.6383984984594089,2.631778859565797,0.0,1.491894327546631,"[1.275258346214483, 0.3821270376661773, 0.19859571777921775, 0.13383740545383077]"
636,,"[0.0, 0.0, 0.2099215483849287, 0.16337642062550417]",2,0.19427351146592153,0.9433294594224046,2.2259612179584747,0.05,10.282073358110264,"[1.2841952483422596, 0.3912853022679584, 0.20579989875321936, 0.13799793059512894]"
637,,"[0.0, 0.0, 0.3323872263112308, 0.0]",1,0.2366631503272477,1.4663443232953313,2.317867933676425,0.2,4.896580890957223,"[1.2899624765693232, 0.39065818470223235, 0.20471922496670727, 0.14036254449062027]"
638,,"[0.0, 0.28107344092409464, 0.0, 0.0]",1,0.19971234370160995,1.7424498204091763,5.683594400200046,0.0,3.7498181272218565,"[1.2944546551722382, 0.38603784629865107, 0.20237836909879192, 0.13977773855506198]"
639,,"[0.0, 0.0, 0.0, 0.0]",0,0.1722741972846357,1.3474957082532957,0.8842597996805823,0.1,3.3184152026587186,"[1.2700425053309456, 0.3808910665053068, 0.19751950326624504, 0.13203631127589702]"
640,,"[0.0, 0.08923100868899231, 0.0, 0.11759353507039752]",2,0.05980271267469742,1.961506848347736,5.693611731712052,0.2,1.154986674967474,"[1.278558614466559, 0.3858150639139859, 0.20159280359863363, 0.13516785130384915]"
641,,"[0.0, 0.16384767925016974, 0.0, 0.2288730395399474]",2,0.1643491116718892,1.6526700293055547,2.674881594069732,0.0,2.8957288944140993,"[1.2873458930286115, 0.39137201301017743, 0.20597205471038116, 0.1383212580593449]"
642,,"[0.0, 0.0, 0.0, 0.20435220670206297]",1,0.1857252852208068,1.3878623731028685,1.2755419778074495,0.0,3.020899123476181,"[1.274436647737086, 0.3875761272784625, 0.20286277965586366, 0.1337113693873738]"
643,,"[0.0, 0.0, 0.0, 0.22107400583408165]",1,0.08024647530150253,1.5234019938663041,5.222580783460399,0.1,1.5593704728724287,"[1.274874444221961, 0.3882763285676437, 0.2033924662970775, 0.1338588498705341]"
644,,"[0.0, 0.0, 0.0, 0.0]",0,0.12105271873651349,1.5151749884197858,3.2006190999041757,0.2,2.3438111298487,"[1.2700425053309454, 0.38089106650530663, 0.197519503266245, 0.13203631127589696]"
645,,"[0.0, 0.0, 0.1368226045401432, 0.2769692586241213]",2,0.08937555639173429,1.1591254720167372,0.9341500636965862,0.1,2.1929219883970803,"[1.28292032752736, 0.39400933186789383, 0.20791818245166802, 0.13716276614771278]"
646,,"[0.3086704760843702, 0.0, 0.0, 0.0]",1,0.053289454112648606,1.9840009018244997,3.250265994969435,0.2,1.101572236207326,"[1.318330792641016, 0.3967780891146474, 0.20738877588553606, 0.1361459912617086]"
647,,"[0.0, 0.0, 0.0, 0.0]",0,0.23331512814275382,1.624232508478008,2.168785688978075,0.05,4.238196101223321,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624507, 0.13203631127589704]"
648,,"[0.0, 0.0, 0.26191102512367953, 0.0]",1,0.11581623772483945,1.1569462792546739,0.6471855260839489,0.0,3.0198879692742535,"[1.2843773009407151, 0.3880501327607242, 0.2027589719201655, 0.13826894267470904]"
649,,"[0.0, 0.0, 0.0, 0.0]",0,0.1354881132634344,0.9992589648192345,0.7599655371073204,0.0,5.929576294760106,"[1.2700425053309456, 0.38089106650530663, 0.19751950326624504, 0.13203631127589707]"
650,,"[0.11535455443504666, 0.0, 0.0, 0.0771351583243156]",2,0.18481682175199335,1.5087364967107488,4.233323740151114,0.1,3.01349659222778,"[1.2867785031616261, 0.38800178851673595, 0.20246938082129468, 0.1341565385056341]"
651,,"[0.0, 0.24808572324888575, 0.0, 0.2998812365083862]",2,0.07555400851077365,1.8672138885253469,2.561727154403694,0.0,1.5198464681911132,"[1.2976296178783437, 0.3964020681526779, 0.20984241186385666, 0.14184413891178205]"
652,,"[0.19888689174547172, 0.0, 0.0, 0.3155296554648678]",2,0.13650136561936863,0.9905653050889376,4.728058358030666,0.1,5.219383901442795,"[1.3055656915609841, 0.4018111887848825, 0.21256292594566403, 0.1377294086609527]"
653,,"[0.0, 0.0, 0.0, 0.3432269150658243]",1,0.0658902844004725,0.977744403820153,4.481311160227761,0.2,3.082588716514215,"[1.2785998619435117, 0.3944586665894698, 0.20782952251700948, 0.1349879013981309]"
654,,"[0.0, 0.0, 0.0, 0.0]",0,0.1597904990067509,0.526739961666691,3.3656885524019757,0.2,5.7745653794234215,"[1.270042505330945, 0.38089106650530663, 0.19751950326624504, 0.13203631127589696]"
655,,"[0.0, 0.0, 0.0, 0.33134647889503266]",1,0.22880325469319784,1.8899819755315326,4.40411695398925,0.2,4.484977690350271,"[1.2781896824121868, 0.39375946690994745, 0.20734883064630952, 0.13487398845346407]"
656,,"[0.0, 0.29483188755390244, 0.0, 0.09342600828654633]",2,0.13356695125422588,1.9970697026946431,1.6537607699892996,0.0,2.583699642903129,"[1.2978787660309856, 0.3890088381231048, 0.20473986230597388, 0.14120421488259977]"
657,,"[0.0, 0.0, 0.0, 0.2793195859565807]",1,0.24736728244962736,1.896502334973205,4.779986044163708,0.1,4.352252507661482,"[1.2765240043826889, 0.3909658846542059, 0.20537508485088474, 0.13438567939447874]"
658,,"[0.0, 0.1569985138668734, 0.2530954847132233, 0.0]",2,0.12291127184600158,0.9834529078009955,5.765678770359247,0.2,5.624957295315416,"[1.2954559315396577, 0.39035822136781934, 0.2046313320936603, 0.14214788970197112]"
659,,"[0.0, 0.0, 0.3355779282162681, 0.06783008177928161]",2,0.11528542937864335,1.277079185733844,5.914850659973273,0.2,2.6863442276087097,"[1.2915114401520114, 0.3925723559001877, 0.2065282050071018, 0.14086662917077175]"
660,,"[0.0, 0.08160355876211987, 0.0, 0.15664659466182476]",2,0.20227129227676954,0.6034440121500761,3.8444643259457214,0.0,9.681168420357176,"[1.2788649618039818, 0.3870471401873433, 0.202545068335062, 0.13531725316727175]"
661,,"[0.0, 0.0, 0.33116758156776943, 0.0]",1,0.22149684740227282,1.6074861496371946,5.21350920227809,0.2,4.300056141570632,"[1.2898566299975884, 0.39060953526854947, 0.20468244130276353, 0.14032451138801683]"
662,,"[0.179107711642089, 0.2663040462975983, 0.0, 0.0]",2,0.1332589033712088,1.0551017136546856,5.688637283447787,0.0,4.402352810023665,"[1.3174542173668087, 0.3936718032377487, 0.2076790759428794, 0.1412843528144535]"
663,,"[0.0, 0.0, 0.0, 0.0]",0,0.0525042916992881,1.362593523046367,1.1077748520060346,0.05,0.8909498626848056,"[1.270042505330945, 0.3808910665053068, 0.19751950326624496, 0.13203631127589696]"
664,,"[0.0, 0.0, 0.0, 0.0]",0,0.16005670533420566,1.2727610251221146,6.1041213957831095,0.2,3.9847931003025354,"[1.2700425053309452, 0.38089106650530674, 0.1975195032662451, 0.13203631127589696]"
665,,"[0.0, 0.0, 0.07273954013815896, 0.0]",1,0.12936103571462906,1.4476703230720869,5.88805783891338,0.1,2.5163331569730185,"[1.2732829992579031, 0.3825783794960032, 0.1987347004780466, 0.13355756032397592]"
666,,"[0.10306611534407115, 0.0, 0.0, 0.0]",1,0.21130170220155636,0.8008930831105063,3.168674719658009,0.1,47.82399269109746,"[1.2835715355851087, 0.3852733159256026, 0.20031240571929085, 0.13334013099862052]"
667,,"[0.0, 0.11523097900520378, 0.297842767110376, 0.0]",2,0.13303876070500095,1.685042640330364,4.936331694757383,0.05,2.3973852299130436,"[1.29530087513533, 0.3911928979106224, 0.20515118097470175, 0.1422791545410597]"
668,,"[0.10120155989226412, 0.0, 0.2425925286740505, 0.0]",2,0.193028630142589,1.0599173098115238,5.1688774157950075,0.2,6.654228319421611,"[1.2961143032633686, 0.39176733385649054, 0.20480736828985963, 0.13927404920732042]"
669,,"[0.0, 0.25238255403452065, 0.0, 0.0]",1,0.14269524241300652,1.5428163690113834,2.2204535602915363,0.05,2.5980143213212283,"[1.2911693577883616, 0.38542844518701597, 0.20174555058812146, 0.13883389852820072]"
670,,"[0.0, 0.09892660834553865, 0.0, 0.0]",1,0.142146090343317,1.0591084639103157,4.094127583207079,0.1,4.992696852370665,"[1.2769850453964844, 0.3825174965472631, 0.19894625446944886, 0.1344152877063573]"
671,,"[0.15769060417517541, 0.0, 0.0, 0.08383802059840448]",2,0.18136577697683673,1.8457225340645025,3.5804255893633385,0.1,3.121557005232402,"[1.2932037387505386, 0.39026123998819456, 0.20393552760853353, 0.13479591982204006]"
672,,"[0.11811926932384001, 0.0, 0.1063194629556434, 0.0]",2,0.07029585394574465,1.5789082467898246,1.8885964730360472,0.05,1.3256941322999698,"[1.290546392359122, 0.3885348478457385, 0.20250019408105643, 0.13592480277072763]"
673,,"[0.0, 0.31061532395774355, 0.17716995353481965, 0.0]",2,0.18288029712996828,0.5865316413020603,3.669701105702471,0.1,8.868540416110019,"[1.3068539217452504, 0.39109452033783354, 0.20588238074774728, 0.14506778956219435]"
674,,"[0.07999843472532558, 0.0, 0.0, 0.0]",1,0.13785925496969229,1.021867833480594,0.08219699813372443,0.05,5.571345305162958,"[1.280368672065479, 0.38422994633317836, 0.19965052866070646, 0.1330424791203995]"
675,,"[0.08918324424815534, 0.0, 0.0, 0.0]",1,0.08602161878391995,1.8589073095085875,0.6260073001035693,0.05,1.6513543378551483,"[1.2816308110603736, 0.38464068425502856, 0.19991136304489462, 0.13316058701026315]"
676,,"[0.0, 0.0, 0.0, 0.22127459105761418]",1,0.14799864828141,1.3906345951725874,3.3339553912147255,0.05,2.8215974489250364,"[1.2748797860177963, 0.38828490818320216, 0.20339892166608195, 0.13386062903241625]"
677,,"[0.11933217197666299, 0.0, 0.0, 0.3301110345082611]",2,0.1423321664162632,1.7744691621438329,0.9838418489687641,0.2,2.9149958024503104,"[1.2938539618551288, 0.3986868643429071, 0.21059073611597334, 0.136636885775182]"
678,,"[0.0, 0.26640865273958964, 0.29060372200032664, 0.0]",2,0.05344072465116639,1.809977487607883,2.4497943861398856,0.1,0.841456127760644,"[1.3091592203361806, 0.39380220308105024, 0.20737548147051846, 0.14680889504468236]"
679,,"[0.0, 0.0, 0.0, 0.0]",0,0.11453899921772569,1.2051188783755877,2.4187299256359576,0.05,3.080748433439748,"[1.2700425053309454, 0.38089106650530674, 0.19751950326624493, 0.13203631127589696]"
680,,"[0.0, 0.0, 0.0, 0.3133707225434986]",1,0.10011393144870627,0.8029524835048589,3.068989145527867,0.05,22.77529802423574,"[1.2775911129661972, 0.39274697660752295, 0.20664337993271514, 0.13470334487359598]"
681,,"[0.16539886431661052, 0.0, 0.0, 0.0]",1,0.1839928171367814,1.700247046976096,2.7506390086770844,0.05,3.1553440313852703,"[1.292819528341473, 0.38830458175460336, 0.2022202053564521, 0.13416157494445977]"
682,,"[0.2926146016440142, 0.18975613200481878, 0.0, 0.0]",2,0.08412484060102572,1.054880114489108,0.05461845406277947,0.2,2.9146215018995423,"[1.3295937685092438, 0.39878878318854294, 0.21025753977535805, 0.14043891566400052]"
683,,"[0.0, 0.0, 0.0, 0.3253394061780902]",1,0.22262767627197722,0.6897553178719722,5.685280488003847,0.05,19.14465774850958,"[1.277986773466499, 0.39341518877360465, 0.20711020577143696, 0.13481673474775513]"
684,,"[0.15136772876083338, 0.0, 0.2935484390441513, 0.0]",2,0.1636097288770022,1.6452826989662368,0.7672235232556528,0.1,2.9418366116919112,"[1.3070389624958538, 0.3960240449589234, 0.20744507295841755, 0.14164177561787458]"
685,,"[0.0, 0.0, 0.1101581725095056, 0.0]",1,0.12026550169594326,1.335915140953118,3.727020055953449,0.0,2.344664490651825,"[1.2751355897324237, 0.38352318284417325, 0.19942044867173933, 0.13439736965680787]"
686,,"[0.0, 0.34159281243660633, 0.0, 0.17438774428737358]",2,0.23922554237026034,1.7748398581404403,3.1527066892770037,0.2,4.128972670718133,"[1.305770703468826, 0.39287084160150393, 0.2078956018690541, 0.14385913083014853]"
687,,"[0.268639972975348, 0.0, 0.0, 0.0]",1,0.15894850097552063,0.6681297580268497,3.8803614469975765,0.1,13.727155494457255,"[1.3104826302555594, 0.3941577922278368, 0.20582059793664828, 0.1355779312764672]"
688,,"[0.0, 0.0, 0.25904919430223183, 0.0]",1,0.0715224435943473,0.9047827251222844,3.9834480966613413,0.05,4.7252700899470685,"[1.2841711880818645, 0.3879522024413592, 0.2026858578625964, 0.13818822934965022]"
689,,"[0.0, 0.0, 0.10677638908680726, 0.0]",1,0.11114171418425825,1.6159771021119864,4.517082444402941,0.2,2.0994553678174763,"[1.2749623837671562, 0.3834354297143679, 0.19935659438340095, 0.13431976964639614]"
690,,"[0.0, 0.0, 0.0, 0.0]",0,0.21034980502632744,0.901936225323924,3.933269515079388,0.2,16.403889519918593,"[1.2700425053309456, 0.3808910665053068, 0.19751950326624518, 0.13203631127589696]"
691,,"[0.0, 0.08278617757014844, 0.0, 0.07002555775793597]",2,0.09657462574259326,1.7929108221376762,4.0107801581777025,0.2,1.8728987493749367,"[1.2770817802082874, 0.3841998027058322, 0.20029669653648308, 0.1345878388392091]"
692,,"[0.19463417474676295, 0.0, 0.0, 0.0]",1,0.1917588744143785,1.1735479474547454,2.2165851671257677,0.0,5.054805353635324,"[1.297493588721304, 0.38984617460279325, 0.20318019509695526, 0.1345555504130619]"
693,,"[0.0, 0.07097730560118519, 0.0, 0.0]",1,0.07976075076881195,1.849598716321045,0.3965282149085419,0.0,1.285149509132032,"[1.2748816391977136, 0.3820406670972572, 0.19851888970821183, 0.13371013104153445]"
694,,"[0.0, 0.0, 0.0, 0.0]",0,0.06860253801431689,1.7127027251461222,1.0151206446708583,0.05,1.2044956481782498,"[1.2700425053309456, 0.38089106650530663, 0.19751950326624496, 0.13203631127589696]"
695,,"[0.0, 0.3000211259622951, 0.0, 0.3067996379016473]",2,0.18129435299668573,1.6662128001765617,6.02559641582052,0.1,3.398843803944368,"[1.3038568214041073, 0.39787653650640287, 0.21110868831054455, 0.143845653107072]"
696,,"[0.0, 0.0, 0.3497529163166351, 0.0]",1,0.08885740895375518,0.7965996427070364,4.320016192605117,0.0,18.024008323551413,"[1.2915092547245064, 0.3913659083792386, 0.2052551903218284, 0.14091128896337968]"
697,,"[0.0, 0.06661701581396016, 0.28726342976211405, 0.0]",2,0.059887756530252294,0.5411796315694197,1.3342919215894327,0.1,2.639562714330277,"[1.290780028788631, 0.3899912958649479, 0.20422959927546716, 0.14064985858192455]"
698,,"[0.0, 0.0, 0.15966027120445841, 0.0]",1,0.174103586911696,1.4105643482294643,5.475010353061086,0.2,3.428157752073258,"[1.2778152589716165, 0.3848662607410233, 0.20040189824208218, 0.1355739749772386]"
699,,"[0.0, 0.2619064816923188, 0.0, 0.0]",1,0.2132749854312239,0.572421028272246,1.3255166818082351,0.1,10.349187558195636,"[1.2922330927712085, 0.3856281266254035, 0.20195095859955123, 0.1391426488962707]"
700,,"[0.3469041437160192, 0.0, 0.0, 0.0]",1,0.16074668469040945,1.0647940390475803,5.501442444382924,0.05,5.086495863712124,"[1.3264813635945119, 0.39950713209167343, 0.2089895145674618, 0.13669841074561265]"
701,,"[0.0, 0.0, 0.317971498438608, 0.0]",1,0.07962529119169369,1.9745243686871188,3.8639802384826014,0.0,1.5039319992340554,"[1.2887337548538602, 0.3900916616031726, 0.20429136681355556, 0.13991719030831085]"
702,,"[0.0, 0.0, 0.23520481193341247, 0.1438156513459354]",2,0.170455352415521,1.5896366638234969,6.033169131106782,0.0,3.084648075925444,"[1.2854006485163112, 0.39137869924480734, 0.20584124706013449, 0.1385080318745722]"
703,,"[0.3227859557983029, 0.0, 0.0, 0.15224669955878]",2,0.17682690396322853,0.731289349272766,2.0150456416348748,0.1,38.57877320195665,"[1.324199894774654, 0.40226363723356523, 0.21176407635844244, 0.1379028599999327]"
704,,"[0.0, 0.0, 0.10851949742771086, 0.0]",1,0.11430742880364611,1.6064641204639196,3.5079854057980855,0.05,1.958209457619941,"[1.2750515123521877, 0.38348060052507177, 0.1993894591426167, 0.13435972474798122]"
705,,"[0.0, 0.0, 0.0, 0.0]",0,0.0710796602172664,0.5227735225082992,0.30925062238666934,0.0,2.297846188646678,"[1.2700425053309456, 0.38089106650530674, 0.19751950326624504, 0.13203631127589696]"
706,,"[0.06371816755236547, 0.0, 0.0, 0.0]",1,0.2327433360311738,0.970282887615953,0.27706188865416564,0.0,11.351740291563603,"[1.278172608137019, 0.38351660856812075, 0.19919674334485976, 0.13283444980840212]"
707,,"[0.0, 0.0, 0.0, 0.3164442566310947]",1,0.15103291770966332,0.9563993180216079,0.41956461003711604,0.1,8.338115942236328,"[1.277691644531213, 0.3929163665337368, 0.20676217988703047, 0.134732376480169]"
708,,"[0.19818834207766498, 0.0, 0.0, 0.33016582502466896]",2,0.22414258809314458,1.5129942699580292,1.6221574276178303,0.1,4.396111380557496,"[1.3059230500705508, 0.4025834269133388, 0.21312116997903408, 0.13788077161699122]"
709,,"[0.0, 0.30114617216874773, 0.0, 0.0]",1,0.21362000513720897,1.271382489229743,3.188176437066632,0.0,4.708644528246726,"[1.2969046781717892, 0.38647871739425116, 0.20284744851097064, 0.140463126443516]"
710,,"[0.0, 0.0, 0.0, 0.0]",0,0.10445858655684287,0.8472712231131105,1.304399090815475,0.2,13.74488111637375,"[1.2700425053309452, 0.38089106650530674, 0.19751950326624507, 0.13203631127589702]"
711,,"[0.0, 0.2555507576268706, 0.06275172737712913, 0.0]",2,0.2302186298757969,1.4939334846686245,4.66477715494566,0.2,4.280246074126589,"[1.2942803558669007, 0.38691358717545227, 0.20274494502509824, 0.14030975846517119]"
712,,"[0.11677205576830123, 0.0, 0.32544847151729506, 0.0]",2,0.21560885158793125,1.2310508946491414,5.845246128225419,0.1,5.17516569341908,"[1.3045601700795089, 0.39554073432620335, 0.20734137775352135, 0.14208788335111447]"
713,,"[0.0, 0.0, 0.0, 0.2079793462857444]",1,0.07400237415057524,1.8016597321707373,0.920706579803844,0.1,1.3521485732666396,"[1.2745303672977228, 0.3877255263980946, 0.20297626989281703, 0.13374321902968464]"
714,,"[0.0, 0.12345517805004032, 0.0, 0.10567480748748073]",2,0.07431475729019602,1.9217125757507836,4.124779813258153,0.1,1.348343586221695,"[1.2809895194619, 0.38601806798730054, 0.20180794346527062, 0.13597814812092487]"
715,,"[0.0, 0.0, 0.3151153004871095, 0.0]",1,0.16378817443229607,1.141417123844181,0.5221745311683298,0.0,4.468006290096248,"[1.2884959702162069, 0.38998157276724255, 0.20420834987092823, 0.13983002724183524]"
716,,"[0.0, 0.0, 0.0, 0.0]",0,0.11725054806111652,1.8550697173802855,4.833702028610424,0.2,2.1625328888355466,"[1.2700425053309454, 0.38089106650530674, 0.19751950326624493, 0.13203631127589696]"
717,,"[0.0, 0.0, 0.342561261492961, 0.10451423595626894]",2,0.16822636668262245,1.64589702978887,2.0448384633767493,0.05,3.0696437599565396,"[1.2928785142715218, 0.39392663049616927, 0.20776114738224935, 0.1413075270907592]"
718,,"[0.3162052879257001, 0.0, 0.1927417819017998, 0.0]",2,0.15774369093805066,0.7192638076245901,0.24695144490414958,0.1,28.276308793868616,"[1.3291517208702852, 0.4024128881704005, 0.21080544152151479, 0.1412869062534974]"
719,,"[0.2164308546757491, 0.0, 0.0, 0.19031645036646114]",2,0.1320988665775666,1.4775526751952766,1.3748948012242115,0.05,2.3956909194693226,"[1.3050321956523037, 0.39703408531742035, 0.2088351134492403, 0.13667022646279375]"
720,,"[0.0, 0.0, 0.0, 0.11410788618688995]",1,0.17458113210071333,0.6838584640511463,4.4519308453623765,0.2,15.724423495003155,"[1.2723020518592993, 0.38424856027718324, 0.2002680136990283, 0.13294338221291876]"
721,,"[0.2576071027824618, 0.0, 0.0, 0.0]",1,0.10022221129175149,1.3500932009611035,3.5037508001673845,0.0,1.787470213962198,"[1.308429017912659, 0.3934737814750351, 0.20540648558317157, 0.13542322551630503]"
722,,"[0.2671845543454098, 0.0, 0.0, 0.0]",1,0.1918638582523111,1.683514293169986,2.502176739888355,0.0,3.195861713467303,"[1.310209159240346, 0.39406666167967697, 0.20576553596721994, 0.13555747704731652]"
723,,"[0.0, 0.0, 0.0, 0.0]",0,0.07343650973306014,1.9617497699282294,0.49189850261484436,0.0,1.4692918809244968,"[1.2700425053309452, 0.3808910665053068, 0.19751950326624496, 0.13203631127589696]"
724,,"[0.0, 0.0, 0.0, 0.0]",0,0.12570884003701274,1.526606127147381,5.312622620622096,0.1,2.409782507659406,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624504, 0.13203631127589685]"
725,,"[0.0, 0.18376658396069018, 0.0, 0.34363147471407024]",2,0.23742111278308203,0.5273818854756287,1.268592313180611,0.2,10.882883941171105,"[1.292620426446501, 0.39758563928414703, 0.21039910230362532, 0.14016946140463837]"
726,,"[0.0, 0.0, 0.22102404837303294, 0.0]",1,0.13887135056740046,1.4175425970061568,5.7178230897516205,0.1,2.6127978666907965,"[1.2815646033561658, 0.3867025511870734, 0.20175622810736893, 0.1371457042104408]"
727,,"[0.07958779891958377, 0.1338167789727646, 0.0, 0.0]",2,0.2117679158573087,1.183105905042215,2.1893676887275775,0.05,5.628887020219239,"[1.2900215724054358, 0.3864265709048112, 0.20171220887965827, 0.1362796149434874]"
728,,"[0.0, 0.30156149838048035, 0.1145305772677751, 0.0]",2,0.16416774547380616,1.6614313645827639,1.728259926385629,0.1,2.871077759418315,"[1.3022518591768706, 0.3891835749574968, 0.20458176083679433, 0.14311168565259616]"
729,,"[0.06285247082666526, 0.21718305316677952, 0.0, 0.0]",2,0.07055917735232582,1.2130348077072515,5.113421406470193,0.05,1.7330504349691662,"[1.295408836044797, 0.38725827264572626, 0.20279637777240533, 0.13843865413818127]"
730,,"[0.0, 0.2566281220605293, 0.0, 0.0]",1,0.19685407350041645,1.0634837724394846,5.662892532294517,0.05,6.910393226637239,"[1.2916403606300242, 0.38551714591972536, 0.20183656418000295, 0.1389709823258345]"
731,,"[0.0, 0.0, 0.0, 0.0]",0,0.20439944379039138,1.3750746065287054,5.7824759302706505,0.1,3.863408668414418,"[1.2700425053309452, 0.3808910665053066, 0.19751950326624493, 0.13203631127589696]"
732,,"[0.060846353054125585, 0.0, 0.23869390726876968, 0.0]",2,0.10163492388110025,1.8288791164167748,1.7607660112638537,0.05,1.781485154814699,"[1.290399596411139, 0.3898140968548026, 0.20365747833399334, 0.13853809805894898]"
733,,"[0.0, 0.22470712174933294, 0.0, 0.0]",1,0.07912108922214192,1.7844094660881193,5.667634208456476,0.05,1.3067522184419447,"[1.2882189124573287, 0.38486217126395245, 0.20117303096860728, 0.1379614899597777]"
734,,"[0.06283464707842353, 0.0, 0.0, 0.26157824500681504]",2,0.22928470365014178,0.5215028834425361,0.1654384733262627,0.0,7.36515694336109,"[1.2839568162608919, 0.39263743949430674, 0.2064009431044325, 0.135110658420536]"
735,,"[0.0, 0.26497302949793, 0.0, 0.3192351530934181]",2,0.16836138209849497,1.151150672989988,5.277842698785642,0.0,4.610221481907557,"[1.3001043268968668, 0.39779727710870677, 0.21087106829352295, 0.14267975876581765]"
736,,"[0.0, 0.22131405140637772, 0.0, 0.0]",1,0.1548322209121396,0.8710221525450391,2.1063178748123814,0.0,12.611436135442084,"[1.2878708592669064, 0.38479412517181255, 0.20110520589481176, 0.13785700259959333]"
737,,"[0.0, 0.27728282820477596, 0.13030855638629513, 0.0]",2,0.06878425156653566,1.2505434596669582,0.7201457455784723,0.1,1.4013361371036088,"[1.3001330979482468, 0.3890676432355947, 0.20431446756957955, 0.14265792865246202]"
738,,"[0.21275788468634682, 0.0, 0.16173297423853727, 0.0]",2,0.10365779166388184,1.791307097061062,1.9688954128859608,0.05,1.734256974774698,"[1.3081753477197475, 0.39496539256923435, 0.20646647902953894, 0.13874002632614515]"
739,,"[0.0, 0.17679553362302208, 0.0, 0.0]",1,0.20163464604467696,0.9744030513095758,0.9246447668195297,0.1,9.36722033256268,"[1.2835564902675323, 0.38392751097542693, 0.20025886173652535, 0.13653370522551553]"
740,,"[0.311261534727457, 0.0, 0.0, 0.0]",1,0.21619799662730532,1.2405927890776896,5.725100683145812,0.2,5.08611354520904,"[1.318861779539106, 0.39695567670235704, 0.2074939747997942, 0.1361831242529586]"
741,,"[0.0, 0.0, 0.3356074594145985, 0.3289619608612405]",2,0.21343694811334,0.7542430863031113,2.1881331684017926,0.05,51.111393254723595,"[1.2982100220380943, 0.40276430663248264, 0.21545069974885636, 0.1426081474068526]"
742,,"[0.0, 0.0, 0.0, 0.0]",0,0.14473926343439772,0.9670223618439491,5.474153704032868,0.1,7.393092980078175,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624504, 0.13203631127589696]"
743,,"[0.11151979696664013, 0.344098439447595, 0.0, 0.0]",2,0.10961658744884482,1.581229634944006,2.9314416934243956,0.0,1.8570266911322773,"[1.3171558317774872, 0.3920821588674724, 0.2074094652284121, 0.143149840160037]"
744,,"[0.0, 0.3112989901582782, 0.0, 0.0]",1,0.2387667672814141,1.8732986034284336,2.884456254077729,0.0,4.016727852417075,"[1.2981953277466478, 0.3867065287960347, 0.20309366558476255, 0.14081795116000712]"
745,,"[0.0, 0.11358984473331142, 0.0, 0.3177419094745122]",2,0.16248981588570918,0.6514992671286348,3.211667231228596,0.0,10.190850947470297,"[1.2857509621651426, 0.39483159746762203, 0.20831518615109162, 0.13775164655826302]"
746,,"[0.0, 0.2632531693352661, 0.0, 0.0]",1,0.2038848700830497,1.584417574220251,1.1241674159028543,0.05,3.3894727984730304,"[1.2923856059904208, 0.38565656744415894, 0.20198036784978546, 0.13918666760516102]"
747,,"[0.3227958252327989, 0.0, 0.0, 0.16839140223344917]",2,0.2258998562604501,0.6442297325874426,4.338980830341089,0.0,16.173507182305826,"[1.3245617300438783, 0.4028374423509678, 0.2122324241336274, 0.13807868366033377]"
748,,"[0.0, 0.08505899115414528, 0.0, 0.19767414634251512]",2,0.2405129688470268,0.8930005933486673,6.100548333451479,0.05,17.90182812695911,"[1.2801176831564862, 0.38867671749467475, 0.20379777861348325, 0.13578457483938602]"
749,,"[0.19215830877124035, 0.0, 0.0, 0.0]",1,0.2270356821388569,1.056001752070555,4.910873447907117,0.05,7.117588220722703,"[1.2970885913923975, 0.38971236714719626, 0.20309717504037453, 0.1345219689176436]"
